mode,scope,k,n_obs,embedding_dim,cluster_asw_raw,cluster_asw_scaled_raw,calinski_harabasz_raw,davies_bouldin_raw,section_ari_raw,section_nmi_raw,section_asw_raw,metric_space_raw,labels_path_raw,cluster_asw_standardized,cluster_asw_scaled_standardized,calinski_harabasz_standardized,davies_bouldin_standardized,section_ari_standardized,section_nmi_standardized,section_asw_standardized,metric_space_standardized,labels_path_standardized,cluster_asw_delta_standardized_minus_raw,cluster_asw_scaled_delta_standardized_minus_raw,calinski_harabasz_delta_standardized_minus_raw,davies_bouldin_delta_standardized_minus_raw,section_ari_delta_standardized_minus_raw,section_nmi_delta_standardized_minus_raw,section_asw_delta_standardized_minus_raw
independent,dataset4,5,1263,128,0.1282495260238647,0.5641247630119324,116.27154618577563,2.69050979902341,,,,raw_embedding,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/raw_embedding/clustering/independent_k5/labels_dataset4.csv,0.1205068752169609,0.5602534376084805,106.40572385080858,2.830579167784778,,,,standardized_embedding,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/standardized_embedding/clustering/independent_k5/labels_dataset4.csv,-0.0077426508069037975,-0.0038713254034519196,-9.86582233496705,0.14006936876136766,,,
independent,dataset1,6,2129,128,0.0972892120480537,0.5486446060240269,135.53528115967202,2.571267056324977,,,,raw_embedding,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/raw_embedding/clustering/independent_k6/labels_dataset1.csv,0.0904651135206222,0.5452325567603111,125.61927264359194,2.5884390873047143,,,,standardized_embedding,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/standardized_embedding/clustering/independent_k6/labels_dataset1.csv,-0.006824098527431502,-0.003412049263715744,-9.916008516080083,0.017172030979737407,,,
independent,dataset2,6,1949,128,0.1682137995958328,0.5841068997979164,174.26005244214363,2.0661639693697187,,,,raw_embedding,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/raw_embedding/clustering/independent_k6/labels_dataset2.csv,0.1590261757373809,0.5795130878686905,159.54399667447066,2.1258819862660583,,,,standardized_embedding,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/standardized_embedding/clustering/independent_k6/labels_dataset2.csv,-0.009187623858451899,-0.004593811929225922,-14.71605576767297,0.0597180168963396,,,
independent,dataset3,6,1777,128,0.0928062871098518,0.5464031435549259,116.45577134241184,2.8241951634544047,,,,raw_embedding,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/raw_embedding/clustering/independent_k6/labels_dataset3.csv,0.0885104387998581,0.544255219399929,109.5133593932652,2.873808326464504,,,,standardized_embedding,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/standardized_embedding/clustering/independent_k6/labels_dataset3.csv,-0.004295848309993702,-0.002147924154996872,-6.942411949146631,0.049613163010099104,,,
independent,dataset4,6,1263,128,0.1250602304935455,0.5625301152467728,101.5056036357994,2.5806418227747403,,,,raw_embedding,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/raw_embedding/clustering/independent_k6/labels_dataset4.csv,0.1189981251955032,0.5594990625977516,93.22683187288284,2.669695189495948,,,,standardized_embedding,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/standardized_embedding/clustering/independent_k6/labels_dataset4.csv,-0.006062105298042311,-0.0030310526490211487,-8.278771762916563,0.0890533667212079,,,
independent,dataset1,7,2129,128,0.097514733672142,0.548757366836071,124.56870466115444,2.784127176750465,,,,raw_embedding,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/raw_embedding/clustering/independent_k7/labels_dataset1.csv,0.0903578922152519,0.545178946107626,115.39971393266109,2.8623936717217293,,,,standardized_embedding,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/standardized_embedding/clustering/independent_k7/labels_dataset1.csv,-0.007156841456890106,-0.003578420728445053,-9.168990728493355,0.07826649497126414,,,
independent,dataset2,7,1949,128,0.1713985949754715,0.5856992974877357,165.22469793595533,1.9648326842829489,,,,raw_embedding,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/raw_embedding/clustering/independent_k7/labels_dataset2.csv,0.1547297537326812,0.5773648768663406,150.22882810103084,2.0169539744432723,,,,standardized_embedding,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/standardized_embedding/clustering/independent_k7/labels_dataset2.csv,-0.016668841242790305,-0.008334420621395111,-14.995869834924491,0.05212129016032341,,,
independent,dataset3,7,1777,128,0.0873248577117919,0.543662428855896,108.20118888015703,2.6762035995714557,,,,raw_embedding,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/raw_embedding/clustering/independent_k7/labels_dataset3.csv,0.0921784564852714,0.5460892282426357,101.45002143685772,2.769451056651234,,,,standardized_embedding,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/standardized_embedding/clustering/independent_k7/labels_dataset3.csv,0.004853598773479503,0.002426799386739731,-6.751167443299309,0.09324745707977833,,,
independent,dataset4,7,1263,128,0.1248331293463707,0.5624165646731853,90.69295616211348,2.792165600152707,,,,raw_embedding,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/raw_embedding/clustering/independent_k7/labels_dataset4.csv,0.1101675257086753,0.5550837628543377,83.6510748257677,2.887414071080535,,,,standardized_embedding,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/standardized_embedding/clustering/independent_k7/labels_dataset4.csv,-0.014665603637695396,-0.007332801818847656,-7.0418813363457815,0.09524847092782807,,,
independent,dataset1,8,2129,128,0.0913397818803787,0.5456698909401894,114.01025834412938,2.9050406893908143,,,,raw_embedding,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/raw_embedding/clustering/independent_k8/labels_dataset1.csv,0.087395504117012,0.543697752058506,105.93786644259067,2.976185173202647,,,,standardized_embedding,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/standardized_embedding/clustering/independent_k8/labels_dataset1.csv,-0.003944277763366699,-0.0019721388816833496,-8.072391901538708,0.07114448381183269,,,
