sample_order,section,obs_name,section_n_total,section_n_sampled,sampling_seed
2070,Mouse_Thymus1,53_80,4697,2635,0
2071,Mouse_Thymus1,54_33,4697,2635,0
2072,Mouse_Thymus1,54_35,4697,2635,0
2073,Mouse_Thymus1,54_36,4697,2635,0
2074,Mouse_Thymus1,54_37,4697,2635,0
2075,Mouse_Thymus1,54_38,4697,2635,0
2076,Mouse_Thymus1,54_39,4697,2635,0
2077,Mouse_Thymus1,54_41,4697,2635,0
2078,Mouse_Thymus1,54_44,4697,2635,0
2079,Mouse_Thymus1,54_45,4697,2635,0
2080,Mouse_Thymus1,54_48,4697,2635,0
2081,Mouse_Thymus1,54_51,4697,2635,0
2082,Mouse_Thymus1,54_53,4697,2635,0
2083,Mouse_Thymus1,54_54,4697,2635,0
2084,Mouse_Thymus1,54_56,4697,2635,0
2085,Mouse_Thymus1,54_59,4697,2635,0
2086,Mouse_Thymus1,54_61,4697,2635,0
2087,Mouse_Thymus1,54_62,4697,2635,0
2088,Mouse_Thymus1,54_63,4697,2635,0
2089,Mouse_Thymus1,54_64,4697,2635,0
2090,Mouse_Thymus1,54_65,4697,2635,0
2091,Mouse_Thymus1,54_67,4697,2635,0
2092,Mouse_Thymus1,54_68,4697,2635,0
2093,Mouse_Thymus1,54_69,4697,2635,0
2094,Mouse_Thymus1,54_70,4697,2635,0
2095,Mouse_Thymus1,54_74,4697,2635,0
2096,Mouse_Thymus1,54_77,4697,2635,0
2097,Mouse_Thymus1,54_78,4697,2635,0
2098,Mouse_Thymus1,55_36,4697,2635,0
2099,Mouse_Thymus1,55_37,4697,2635,0
2100,Mouse_Thymus1,55_38,4697,2635,0
2101,Mouse_Thymus1,55_39,4697,2635,0
2102,Mouse_Thymus1,55_41,4697,2635,0
2103,Mouse_Thymus1,55_42,4697,2635,0
2104,Mouse_Thymus1,55_43,4697,2635,0
2105,Mouse_Thymus1,55_44,4697,2635,0
2106,Mouse_Thymus1,55_45,4697,2635,0
2107,Mouse_Thymus1,55_46,4697,2635,0
2108,Mouse_Thymus1,55_48,4697,2635,0
2109,Mouse_Thymus1,55_50,4697,2635,0
2110,Mouse_Thymus1,55_53,4697,2635,0
2111,Mouse_Thymus1,55_55,4697,2635,0
2112,Mouse_Thymus1,55_56,4697,2635,0
2113,Mouse_Thymus1,55_58,4697,2635,0
2114,Mouse_Thymus1,55_59,4697,2635,0
2115,Mouse_Thymus1,55_60,4697,2635,0
2116,Mouse_Thymus1,55_62,4697,2635,0
2117,Mouse_Thymus1,55_63,4697,2635,0
2118,Mouse_Thymus1,55_65,4697,2635,0
2119,Mouse_Thymus1,55_68,4697,2635,0
2120,Mouse_Thymus1,55_69,4697,2635,0
2121,Mouse_Thymus1,55_71,4697,2635,0
2122,Mouse_Thymus1,55_74,4697,2635,0
2123,Mouse_Thymus1,55_76,4697,2635,0
2124,Mouse_Thymus1,55_77,4697,2635,0
2125,Mouse_Thymus1,56_38,4697,2635,0
2126,Mouse_Thymus1,56_39,4697,2635,0
2127,Mouse_Thymus1,56_41,4697,2635,0
2128,Mouse_Thymus1,56_43,4697,2635,0
2129,Mouse_Thymus1,56_46,4697,2635,0
2130,Mouse_Thymus1,56_47,4697,2635,0
2131,Mouse_Thymus1,56_49,4697,2635,0
2132,Mouse_Thymus1,56_51,4697,2635,0
2133,Mouse_Thymus1,56_55,4697,2635,0
2134,Mouse_Thymus1,56_57,4697,2635,0
2135,Mouse_Thymus1,56_60,4697,2635,0
2136,Mouse_Thymus1,56_62,4697,2635,0
2137,Mouse_Thymus1,56_63,4697,2635,0
2138,Mouse_Thymus1,56_64,4697,2635,0
2139,Mouse_Thymus1,56_70,4697,2635,0
2140,Mouse_Thymus1,56_71,4697,2635,0
2141,Mouse_Thymus1,56_73,4697,2635,0
2142,Mouse_Thymus1,56_74,4697,2635,0
2143,Mouse_Thymus1,56_75,4697,2635,0
2144,Mouse_Thymus1,56_76,4697,2635,0
2145,Mouse_Thymus1,57_41,4697,2635,0
2146,Mouse_Thymus1,57_42,4697,2635,0
2147,Mouse_Thymus1,57_43,4697,2635,0
2148,Mouse_Thymus1,57_44,4697,2635,0
2149,Mouse_Thymus1,57_45,4697,2635,0
2150,Mouse_Thymus1,57_46,4697,2635,0
2151,Mouse_Thymus1,57_51,4697,2635,0
2152,Mouse_Thymus1,57_53,4697,2635,0
2153,Mouse_Thymus1,57_55,4697,2635,0
2154,Mouse_Thymus1,57_63,4697,2635,0
2155,Mouse_Thymus1,57_65,4697,2635,0
2156,Mouse_Thymus1,57_66,4697,2635,0
2157,Mouse_Thymus1,57_68,4697,2635,0
2158,Mouse_Thymus1,57_71,4697,2635,0
2159,Mouse_Thymus1,57_74,4697,2635,0
2160,Mouse_Thymus1,58_43,4697,2635,0
2161,Mouse_Thymus1,58_44,4697,2635,0
2162,Mouse_Thymus1,58_45,4697,2635,0
2163,Mouse_Thymus1,58_46,4697,2635,0
2164,Mouse_Thymus1,58_47,4697,2635,0
2165,Mouse_Thymus1,58_48,4697,2635,0
2166,Mouse_Thymus1,58_49,4697,2635,0
2167,Mouse_Thymus1,58_50,4697,2635,0
2168,Mouse_Thymus1,58_52,4697,2635,0
2169,Mouse_Thymus1,58_53,4697,2635,0
2170,Mouse_Thymus1,58_55,4697,2635,0
2171,Mouse_Thymus1,58_56,4697,2635,0
2172,Mouse_Thymus1,58_60,4697,2635,0
2173,Mouse_Thymus1,58_63,4697,2635,0
2174,Mouse_Thymus1,58_65,4697,2635,0
2175,Mouse_Thymus1,58_66,4697,2635,0
2176,Mouse_Thymus1,58_67,4697,2635,0
2177,Mouse_Thymus1,58_69,4697,2635,0
2178,Mouse_Thymus1,58_71,4697,2635,0
2179,Mouse_Thymus1,58_72,4697,2635,0
2180,Mouse_Thymus1,58_74,4697,2635,0
2181,Mouse_Thymus1,59_41,4697,2635,0
2182,Mouse_Thymus1,59_42,4697,2635,0
2183,Mouse_Thymus1,59_44,4697,2635,0
2184,Mouse_Thymus1,59_45,4697,2635,0
2185,Mouse_Thymus1,59_47,4697,2635,0
2186,Mouse_Thymus1,59_48,4697,2635,0
2187,Mouse_Thymus1,59_49,4697,2635,0
2188,Mouse_Thymus1,59_50,4697,2635,0
2189,Mouse_Thymus1,59_51,4697,2635,0
2190,Mouse_Thymus1,59_54,4697,2635,0
2191,Mouse_Thymus1,59_56,4697,2635,0
2192,Mouse_Thymus1,59_60,4697,2635,0
2193,Mouse_Thymus1,59_64,4697,2635,0
2194,Mouse_Thymus1,59_65,4697,2635,0
2195,Mouse_Thymus1,59_66,4697,2635,0
2196,Mouse_Thymus1,59_68,4697,2635,0
2197,Mouse_Thymus1,59_71,4697,2635,0
2198,Mouse_Thymus1,59_72,4697,2635,0
2199,Mouse_Thymus1,5_10,4697,2635,0
2200,Mouse_Thymus1,5_14,4697,2635,0
2201,Mouse_Thymus1,5_15,4697,2635,0
2202,Mouse_Thymus1,5_23,4697,2635,0
2203,Mouse_Thymus1,5_24,4697,2635,0
2204,Mouse_Thymus1,5_26,4697,2635,0
2205,Mouse_Thymus1,5_30,4697,2635,0
2206,Mouse_Thymus1,5_33,4697,2635,0
2207,Mouse_Thymus1,5_34,4697,2635,0
2208,Mouse_Thymus1,5_35,4697,2635,0
2209,Mouse_Thymus1,5_36,4697,2635,0
2210,Mouse_Thymus1,5_38,4697,2635,0
2211,Mouse_Thymus1,5_39,4697,2635,0
2212,Mouse_Thymus1,5_40,4697,2635,0
2213,Mouse_Thymus1,5_42,4697,2635,0
2214,Mouse_Thymus1,5_43,4697,2635,0
2215,Mouse_Thymus1,5_48,4697,2635,0
2216,Mouse_Thymus1,5_49,4697,2635,0
2217,Mouse_Thymus1,5_50,4697,2635,0
2218,Mouse_Thymus1,5_54,4697,2635,0
2219,Mouse_Thymus1,5_55,4697,2635,0
2220,Mouse_Thymus1,5_56,4697,2635,0
2221,Mouse_Thymus1,5_62,4697,2635,0
2222,Mouse_Thymus1,5_63,4697,2635,0
2223,Mouse_Thymus1,5_69,4697,2635,0
2224,Mouse_Thymus1,5_70,4697,2635,0
2225,Mouse_Thymus1,5_71,4697,2635,0
2226,Mouse_Thymus1,60_46,4697,2635,0
2227,Mouse_Thymus1,60_47,4697,2635,0
2228,Mouse_Thymus1,60_48,4697,2635,0
2229,Mouse_Thymus1,60_53,4697,2635,0
2230,Mouse_Thymus1,60_54,4697,2635,0
2231,Mouse_Thymus1,60_55,4697,2635,0
2232,Mouse_Thymus1,60_57,4697,2635,0
2233,Mouse_Thymus1,60_59,4697,2635,0
2234,Mouse_Thymus1,60_60,4697,2635,0
2235,Mouse_Thymus1,60_63,4697,2635,0
2236,Mouse_Thymus1,60_65,4697,2635,0
2237,Mouse_Thymus1,60_66,4697,2635,0
2238,Mouse_Thymus1,60_69,4697,2635,0
2239,Mouse_Thymus1,60_70,4697,2635,0
2240,Mouse_Thymus1,60_71,4697,2635,0
2241,Mouse_Thymus1,61_45,4697,2635,0
2242,Mouse_Thymus1,61_48,4697,2635,0
2243,Mouse_Thymus1,61_49,4697,2635,0
2244,Mouse_Thymus1,61_51,4697,2635,0
2245,Mouse_Thymus1,61_53,4697,2635,0
2246,Mouse_Thymus1,61_59,4697,2635,0
2247,Mouse_Thymus1,61_60,4697,2635,0
2248,Mouse_Thymus1,61_62,4697,2635,0
2249,Mouse_Thymus1,61_63,4697,2635,0
2250,Mouse_Thymus1,61_65,4697,2635,0
2251,Mouse_Thymus1,61_66,4697,2635,0
2252,Mouse_Thymus1,61_69,4697,2635,0
2253,Mouse_Thymus1,61_70,4697,2635,0
2254,Mouse_Thymus1,61_71,4697,2635,0
2255,Mouse_Thymus1,62_45,4697,2635,0
2256,Mouse_Thymus1,62_46,4697,2635,0
2257,Mouse_Thymus1,62_48,4697,2635,0
2258,Mouse_Thymus1,62_49,4697,2635,0
2259,Mouse_Thymus1,62_51,4697,2635,0
2260,Mouse_Thymus1,62_52,4697,2635,0
2261,Mouse_Thymus1,62_53,4697,2635,0
2262,Mouse_Thymus1,62_59,4697,2635,0
2263,Mouse_Thymus1,62_60,4697,2635,0
2264,Mouse_Thymus1,62_61,4697,2635,0
2265,Mouse_Thymus1,62_62,4697,2635,0
2266,Mouse_Thymus1,62_63,4697,2635,0
2267,Mouse_Thymus1,62_64,4697,2635,0
2268,Mouse_Thymus1,62_65,4697,2635,0
2269,Mouse_Thymus1,62_66,4697,2635,0
2270,Mouse_Thymus1,62_69,4697,2635,0
2271,Mouse_Thymus1,62_71,4697,2635,0
2272,Mouse_Thymus1,63_40,4697,2635,0
2273,Mouse_Thymus1,63_44,4697,2635,0
2274,Mouse_Thymus1,63_45,4697,2635,0
2275,Mouse_Thymus1,63_51,4697,2635,0
2276,Mouse_Thymus1,63_52,4697,2635,0
2277,Mouse_Thymus1,63_64,4697,2635,0
2278,Mouse_Thymus1,63_65,4697,2635,0
2279,Mouse_Thymus1,63_66,4697,2635,0
2280,Mouse_Thymus1,63_69,4697,2635,0
2281,Mouse_Thymus1,63_70,4697,2635,0
2282,Mouse_Thymus1,63_71,4697,2635,0
2283,Mouse_Thymus1,64_44,4697,2635,0
2284,Mouse_Thymus1,64_48,4697,2635,0
2285,Mouse_Thymus1,64_49,4697,2635,0
2286,Mouse_Thymus1,64_50,4697,2635,0
2287,Mouse_Thymus1,64_51,4697,2635,0
2288,Mouse_Thymus1,64_52,4697,2635,0
2289,Mouse_Thymus1,64_63,4697,2635,0
2290,Mouse_Thymus1,64_65,4697,2635,0
2291,Mouse_Thymus1,64_66,4697,2635,0
2292,Mouse_Thymus1,64_67,4697,2635,0
2293,Mouse_Thymus1,64_70,4697,2635,0
2294,Mouse_Thymus1,65_43,4697,2635,0
2295,Mouse_Thymus1,65_44,4697,2635,0
2296,Mouse_Thymus1,65_46,4697,2635,0
2297,Mouse_Thymus1,65_47,4697,2635,0
2298,Mouse_Thymus1,65_49,4697,2635,0
2299,Mouse_Thymus1,65_50,4697,2635,0
2300,Mouse_Thymus1,65_52,4697,2635,0
2301,Mouse_Thymus1,65_53,4697,2635,0
2302,Mouse_Thymus1,65_62,4697,2635,0
2303,Mouse_Thymus1,65_63,4697,2635,0
2304,Mouse_Thymus1,65_64,4697,2635,0
2305,Mouse_Thymus1,65_67,4697,2635,0
2306,Mouse_Thymus1,66_43,4697,2635,0
2307,Mouse_Thymus1,66_47,4697,2635,0
2308,Mouse_Thymus1,66_48,4697,2635,0
2309,Mouse_Thymus1,66_49,4697,2635,0
2310,Mouse_Thymus1,66_50,4697,2635,0
2311,Mouse_Thymus1,66_51,4697,2635,0
2312,Mouse_Thymus1,66_52,4697,2635,0
2313,Mouse_Thymus1,66_58,4697,2635,0
2314,Mouse_Thymus1,66_65,4697,2635,0
2315,Mouse_Thymus1,66_66,4697,2635,0
2316,Mouse_Thymus1,66_68,4697,2635,0
2317,Mouse_Thymus1,67_41,4697,2635,0
2318,Mouse_Thymus1,67_42,4697,2635,0
2319,Mouse_Thymus1,67_44,4697,2635,0
2320,Mouse_Thymus1,67_45,4697,2635,0
2321,Mouse_Thymus1,67_47,4697,2635,0
2322,Mouse_Thymus1,67_50,4697,2635,0
2323,Mouse_Thymus1,67_53,4697,2635,0
2324,Mouse_Thymus1,67_54,4697,2635,0
2325,Mouse_Thymus1,67_62,4697,2635,0
2326,Mouse_Thymus1,67_64,4697,2635,0
2327,Mouse_Thymus1,67_65,4697,2635,0
2328,Mouse_Thymus1,67_66,4697,2635,0
2329,Mouse_Thymus1,67_67,4697,2635,0
2330,Mouse_Thymus1,68_40,4697,2635,0
2331,Mouse_Thymus1,68_44,4697,2635,0
2332,Mouse_Thymus1,68_46,4697,2635,0
2333,Mouse_Thymus1,68_48,4697,2635,0
2334,Mouse_Thymus1,68_49,4697,2635,0
2335,Mouse_Thymus1,68_50,4697,2635,0
2336,Mouse_Thymus1,68_52,4697,2635,0
2337,Mouse_Thymus1,68_55,4697,2635,0
2338,Mouse_Thymus1,68_60,4697,2635,0
2339,Mouse_Thymus1,68_61,4697,2635,0
2340,Mouse_Thymus1,68_62,4697,2635,0
2341,Mouse_Thymus1,68_63,4697,2635,0
2342,Mouse_Thymus1,68_64,4697,2635,0
2343,Mouse_Thymus1,69_40,4697,2635,0
2344,Mouse_Thymus1,69_42,4697,2635,0
2345,Mouse_Thymus1,69_43,4697,2635,0
2346,Mouse_Thymus1,69_44,4697,2635,0
2347,Mouse_Thymus1,69_46,4697,2635,0
2348,Mouse_Thymus1,69_50,4697,2635,0
2349,Mouse_Thymus1,69_52,4697,2635,0
2350,Mouse_Thymus1,69_53,4697,2635,0
2351,Mouse_Thymus1,69_54,4697,2635,0
2352,Mouse_Thymus1,69_55,4697,2635,0
2353,Mouse_Thymus1,69_59,4697,2635,0
2354,Mouse_Thymus1,69_61,4697,2635,0
2355,Mouse_Thymus1,69_62,4697,2635,0
2356,Mouse_Thymus1,6_12,4697,2635,0
2357,Mouse_Thymus1,6_13,4697,2635,0
2358,Mouse_Thymus1,6_14,4697,2635,0
2359,Mouse_Thymus1,6_15,4697,2635,0
2360,Mouse_Thymus1,6_16,4697,2635,0
2361,Mouse_Thymus1,6_17,4697,2635,0
2362,Mouse_Thymus1,6_19,4697,2635,0
2363,Mouse_Thymus1,6_21,4697,2635,0
2364,Mouse_Thymus1,6_23,4697,2635,0
2365,Mouse_Thymus1,6_25,4697,2635,0
2366,Mouse_Thymus1,6_27,4697,2635,0
2367,Mouse_Thymus1,6_28,4697,2635,0
2368,Mouse_Thymus1,6_29,4697,2635,0
2369,Mouse_Thymus1,6_30,4697,2635,0
2370,Mouse_Thymus1,6_32,4697,2635,0
2371,Mouse_Thymus1,6_37,4697,2635,0
2372,Mouse_Thymus1,6_41,4697,2635,0
2373,Mouse_Thymus1,6_43,4697,2635,0
2374,Mouse_Thymus1,6_46,4697,2635,0
2375,Mouse_Thymus1,6_49,4697,2635,0
2376,Mouse_Thymus1,6_50,4697,2635,0
2377,Mouse_Thymus1,6_51,4697,2635,0
2378,Mouse_Thymus1,6_53,4697,2635,0
2379,Mouse_Thymus1,6_54,4697,2635,0
2380,Mouse_Thymus1,6_56,4697,2635,0
2381,Mouse_Thymus1,6_59,4697,2635,0
2382,Mouse_Thymus1,6_62,4697,2635,0
2383,Mouse_Thymus1,6_63,4697,2635,0
2384,Mouse_Thymus1,6_64,4697,2635,0
2385,Mouse_Thymus1,6_65,4697,2635,0
2386,Mouse_Thymus1,6_66,4697,2635,0
2387,Mouse_Thymus1,6_67,4697,2635,0
2388,Mouse_Thymus1,6_70,4697,2635,0
2389,Mouse_Thymus1,6_72,4697,2635,0
2390,Mouse_Thymus1,70_39,4697,2635,0
2391,Mouse_Thymus1,70_41,4697,2635,0
2392,Mouse_Thymus1,70_42,4697,2635,0
2393,Mouse_Thymus1,70_43,4697,2635,0
2394,Mouse_Thymus1,70_45,4697,2635,0
2395,Mouse_Thymus1,70_46,4697,2635,0
2396,Mouse_Thymus1,70_51,4697,2635,0
2397,Mouse_Thymus1,70_53,4697,2635,0
2398,Mouse_Thymus1,70_54,4697,2635,0
2399,Mouse_Thymus1,70_55,4697,2635,0
2400,Mouse_Thymus1,70_59,4697,2635,0
2401,Mouse_Thymus1,70_60,4697,2635,0
2402,Mouse_Thymus1,70_63,4697,2635,0
2403,Mouse_Thymus1,71_39,4697,2635,0
2404,Mouse_Thymus1,71_40,4697,2635,0
2405,Mouse_Thymus1,71_42,4697,2635,0
2406,Mouse_Thymus1,71_44,4697,2635,0
2407,Mouse_Thymus1,71_46,4697,2635,0
2408,Mouse_Thymus1,71_47,4697,2635,0
2409,Mouse_Thymus1,71_50,4697,2635,0
2410,Mouse_Thymus1,71_52,4697,2635,0
2411,Mouse_Thymus1,71_53,4697,2635,0
2412,Mouse_Thymus1,71_54,4697,2635,0
2413,Mouse_Thymus1,71_55,4697,2635,0
2414,Mouse_Thymus1,71_56,4697,2635,0
2415,Mouse_Thymus1,71_57,4697,2635,0
2416,Mouse_Thymus1,71_58,4697,2635,0
2417,Mouse_Thymus1,71_59,4697,2635,0
2418,Mouse_Thymus1,71_60,4697,2635,0
2419,Mouse_Thymus1,72_38,4697,2635,0
2420,Mouse_Thymus1,72_39,4697,2635,0
2421,Mouse_Thymus1,72_40,4697,2635,0
2422,Mouse_Thymus1,72_41,4697,2635,0
2423,Mouse_Thymus1,72_42,4697,2635,0
2424,Mouse_Thymus1,72_43,4697,2635,0
2425,Mouse_Thymus1,72_44,4697,2635,0
2426,Mouse_Thymus1,72_45,4697,2635,0
2427,Mouse_Thymus1,72_46,4697,2635,0
2428,Mouse_Thymus1,72_48,4697,2635,0
2429,Mouse_Thymus1,72_49,4697,2635,0
2430,Mouse_Thymus1,72_50,4697,2635,0
2431,Mouse_Thymus1,72_51,4697,2635,0
2432,Mouse_Thymus1,72_54,4697,2635,0
2433,Mouse_Thymus1,72_55,4697,2635,0
2434,Mouse_Thymus1,72_57,4697,2635,0
2435,Mouse_Thymus1,72_58,4697,2635,0
2436,Mouse_Thymus1,73_41,4697,2635,0
2437,Mouse_Thymus1,73_43,4697,2635,0
2438,Mouse_Thymus1,73_44,4697,2635,0
2439,Mouse_Thymus1,73_47,4697,2635,0
2440,Mouse_Thymus1,73_49,4697,2635,0
2441,Mouse_Thymus1,73_51,4697,2635,0
2442,Mouse_Thymus1,73_52,4697,2635,0
2443,Mouse_Thymus1,73_53,4697,2635,0
2444,Mouse_Thymus1,73_54,4697,2635,0
2445,Mouse_Thymus1,73_57,4697,2635,0
2446,Mouse_Thymus1,74_39,4697,2635,0
2447,Mouse_Thymus1,74_40,4697,2635,0
2448,Mouse_Thymus1,74_41,4697,2635,0
2449,Mouse_Thymus1,74_43,4697,2635,0
2450,Mouse_Thymus1,74_44,4697,2635,0
2451,Mouse_Thymus1,74_45,4697,2635,0
2452,Mouse_Thymus1,74_47,4697,2635,0
2453,Mouse_Thymus1,74_49,4697,2635,0
2454,Mouse_Thymus1,74_50,4697,2635,0
2455,Mouse_Thymus1,74_51,4697,2635,0
2456,Mouse_Thymus1,74_52,4697,2635,0
2457,Mouse_Thymus1,74_53,4697,2635,0
2458,Mouse_Thymus1,74_56,4697,2635,0
2459,Mouse_Thymus1,75_41,4697,2635,0
2460,Mouse_Thymus1,75_42,4697,2635,0
2461,Mouse_Thymus1,75_44,4697,2635,0
2462,Mouse_Thymus1,75_45,4697,2635,0
2463,Mouse_Thymus1,75_46,4697,2635,0
2464,Mouse_Thymus1,75_48,4697,2635,0
2465,Mouse_Thymus1,75_49,4697,2635,0
2466,Mouse_Thymus1,75_50,4697,2635,0
2467,Mouse_Thymus1,75_51,4697,2635,0
2468,Mouse_Thymus1,75_53,4697,2635,0
2469,Mouse_Thymus1,75_54,4697,2635,0
2470,Mouse_Thymus1,75_55,4697,2635,0
2471,Mouse_Thymus1,76_40,4697,2635,0
2472,Mouse_Thymus1,76_44,4697,2635,0
2473,Mouse_Thymus1,76_46,4697,2635,0
2474,Mouse_Thymus1,76_47,4697,2635,0
2475,Mouse_Thymus1,76_51,4697,2635,0
2476,Mouse_Thymus1,76_52,4697,2635,0
2477,Mouse_Thymus1,76_54,4697,2635,0
2478,Mouse_Thymus1,76_55,4697,2635,0
2479,Mouse_Thymus1,77_40,4697,2635,0
2480,Mouse_Thymus1,77_41,4697,2635,0
2481,Mouse_Thymus1,77_42,4697,2635,0
2482,Mouse_Thymus1,77_44,4697,2635,0
2483,Mouse_Thymus1,77_45,4697,2635,0
2484,Mouse_Thymus1,77_46,4697,2635,0
2485,Mouse_Thymus1,77_47,4697,2635,0
2486,Mouse_Thymus1,77_48,4697,2635,0
2487,Mouse_Thymus1,77_49,4697,2635,0
2488,Mouse_Thymus1,77_51,4697,2635,0
2489,Mouse_Thymus1,77_53,4697,2635,0
2490,Mouse_Thymus1,77_54,4697,2635,0
2491,Mouse_Thymus1,78_41,4697,2635,0
2492,Mouse_Thymus1,78_42,4697,2635,0
2493,Mouse_Thymus1,78_46,4697,2635,0
2494,Mouse_Thymus1,78_47,4697,2635,0
2495,Mouse_Thymus1,78_49,4697,2635,0
2496,Mouse_Thymus1,78_50,4697,2635,0
2497,Mouse_Thymus1,78_53,4697,2635,0
2498,Mouse_Thymus1,78_54,4697,2635,0
2499,Mouse_Thymus1,79_42,4697,2635,0
2500,Mouse_Thymus1,79_43,4697,2635,0
2501,Mouse_Thymus1,79_44,4697,2635,0
2502,Mouse_Thymus1,79_46,4697,2635,0
2503,Mouse_Thymus1,79_50,4697,2635,0
2504,Mouse_Thymus1,79_51,4697,2635,0
2505,Mouse_Thymus1,79_53,4697,2635,0
2506,Mouse_Thymus1,7_10,4697,2635,0
2507,Mouse_Thymus1,7_12,4697,2635,0
2508,Mouse_Thymus1,7_13,4697,2635,0
2509,Mouse_Thymus1,7_15,4697,2635,0
2510,Mouse_Thymus1,7_16,4697,2635,0
2511,Mouse_Thymus1,7_18,4697,2635,0
2512,Mouse_Thymus1,7_19,4697,2635,0
2513,Mouse_Thymus1,7_20,4697,2635,0
2514,Mouse_Thymus1,7_21,4697,2635,0
2515,Mouse_Thymus1,7_22,4697,2635,0
2516,Mouse_Thymus1,7_24,4697,2635,0
2517,Mouse_Thymus1,7_25,4697,2635,0
2518,Mouse_Thymus1,7_26,4697,2635,0
2519,Mouse_Thymus1,7_28,4697,2635,0
2520,Mouse_Thymus1,7_29,4697,2635,0
2521,Mouse_Thymus1,7_31,4697,2635,0
2522,Mouse_Thymus1,7_32,4697,2635,0
2523,Mouse_Thymus1,7_34,4697,2635,0
2524,Mouse_Thymus1,7_37,4697,2635,0
2525,Mouse_Thymus1,7_40,4697,2635,0
2526,Mouse_Thymus1,7_41,4697,2635,0
2527,Mouse_Thymus1,7_42,4697,2635,0
2528,Mouse_Thymus1,7_45,4697,2635,0
2529,Mouse_Thymus1,7_46,4697,2635,0
2530,Mouse_Thymus1,7_47,4697,2635,0
2531,Mouse_Thymus1,7_48,4697,2635,0
2532,Mouse_Thymus1,7_49,4697,2635,0
2533,Mouse_Thymus1,7_50,4697,2635,0
2534,Mouse_Thymus1,7_51,4697,2635,0
2535,Mouse_Thymus1,7_52,4697,2635,0
2536,Mouse_Thymus1,7_55,4697,2635,0
2537,Mouse_Thymus1,7_57,4697,2635,0
2538,Mouse_Thymus1,7_58,4697,2635,0
2539,Mouse_Thymus1,7_59,4697,2635,0
2540,Mouse_Thymus1,7_64,4697,2635,0
2541,Mouse_Thymus1,7_65,4697,2635,0
2542,Mouse_Thymus1,7_66,4697,2635,0
2543,Mouse_Thymus1,7_67,4697,2635,0
2544,Mouse_Thymus1,7_69,4697,2635,0
2545,Mouse_Thymus1,7_71,4697,2635,0
2546,Mouse_Thymus1,7_8,4697,2635,0
2547,Mouse_Thymus1,7_9,4697,2635,0
2548,Mouse_Thymus1,80_40,4697,2635,0
2549,Mouse_Thymus1,80_41,4697,2635,0
2550,Mouse_Thymus1,80_42,4697,2635,0
2551,Mouse_Thymus1,80_43,4697,2635,0
2552,Mouse_Thymus1,80_44,4697,2635,0
2553,Mouse_Thymus1,80_45,4697,2635,0
2554,Mouse_Thymus1,80_46,4697,2635,0
2555,Mouse_Thymus1,80_47,4697,2635,0
2556,Mouse_Thymus1,80_48,4697,2635,0
2557,Mouse_Thymus1,80_49,4697,2635,0
2558,Mouse_Thymus1,80_50,4697,2635,0
2559,Mouse_Thymus1,81_46,4697,2635,0
2560,Mouse_Thymus1,8_10,4697,2635,0
2561,Mouse_Thymus1,8_11,4697,2635,0
2562,Mouse_Thymus1,8_13,4697,2635,0
2563,Mouse_Thymus1,8_14,4697,2635,0
2564,Mouse_Thymus1,8_15,4697,2635,0
2565,Mouse_Thymus1,8_17,4697,2635,0
2566,Mouse_Thymus1,8_18,4697,2635,0
2567,Mouse_Thymus1,8_21,4697,2635,0
2568,Mouse_Thymus1,8_22,4697,2635,0
2569,Mouse_Thymus1,8_24,4697,2635,0
2570,Mouse_Thymus1,8_27,4697,2635,0
2571,Mouse_Thymus1,8_28,4697,2635,0
2572,Mouse_Thymus1,8_31,4697,2635,0
2573,Mouse_Thymus1,8_32,4697,2635,0
2574,Mouse_Thymus1,8_33,4697,2635,0
2575,Mouse_Thymus1,8_35,4697,2635,0
2576,Mouse_Thymus1,8_37,4697,2635,0
2577,Mouse_Thymus1,8_39,4697,2635,0
2578,Mouse_Thymus1,8_40,4697,2635,0
2579,Mouse_Thymus1,8_42,4697,2635,0
2580,Mouse_Thymus1,8_43,4697,2635,0
2581,Mouse_Thymus1,8_45,4697,2635,0
2582,Mouse_Thymus1,8_46,4697,2635,0
2583,Mouse_Thymus1,8_49,4697,2635,0
2584,Mouse_Thymus1,8_50,4697,2635,0
2585,Mouse_Thymus1,8_51,4697,2635,0
2586,Mouse_Thymus1,8_55,4697,2635,0
2587,Mouse_Thymus1,8_56,4697,2635,0
2588,Mouse_Thymus1,8_58,4697,2635,0
2589,Mouse_Thymus1,8_60,4697,2635,0
2590,Mouse_Thymus1,8_63,4697,2635,0
2591,Mouse_Thymus1,8_64,4697,2635,0
2592,Mouse_Thymus1,8_65,4697,2635,0
2593,Mouse_Thymus1,8_67,4697,2635,0
2594,Mouse_Thymus1,8_68,4697,2635,0
2595,Mouse_Thymus1,8_69,4697,2635,0
2596,Mouse_Thymus1,8_7,4697,2635,0
2597,Mouse_Thymus1,8_71,4697,2635,0
2598,Mouse_Thymus1,8_8,4697,2635,0
2599,Mouse_Thymus1,8_9,4697,2635,0
2600,Mouse_Thymus1,9_11,4697,2635,0
2601,Mouse_Thymus1,9_12,4697,2635,0
2602,Mouse_Thymus1,9_14,4697,2635,0
2603,Mouse_Thymus1,9_15,4697,2635,0
2604,Mouse_Thymus1,9_17,4697,2635,0
2605,Mouse_Thymus1,9_19,4697,2635,0
2606,Mouse_Thymus1,9_20,4697,2635,0
