mode,n_clusters,n_clusters_observed,cluster_asw,cluster_asw_scaled,dbi,calinski_harabasz,label_key,n_labeled,n_true_labels,ari,nmi,homogeneity,completeness,v_measure,label_asw,label_asw_scaled,section,spatial_neighbor_agreement
independent,14,14.0,0.08275049924850464,0.5413752496242523,2.675643405351718,70.56386369218052,Y,1777.0,12.0,0.19661804451079495,0.39082996842440937,0.4939956018166287,0.32331014485939863,0.3908299684244093,-0.01130040641874075,0.4943497967906296,dataset3,
independent,14,14.0,0.08275049924850464,0.5413752496242523,2.675643405351718,70.56386369218052,Combined_Clusters_annotation,1777.0,12.0,0.19661804451079495,0.39082996842440937,0.4939956018166287,0.32331014485939863,0.3908299684244093,-0.01130040641874075,0.4943497967906296,dataset3,
independent,14,14.0,0.08275049924850464,0.5413752496242523,2.675643405351718,70.56386369218052,Combined_Clusters,1777.0,12.0,0.19661804451079495,0.3908299684244094,0.49399560181662877,0.3233101448593987,0.3908299684244095,-0.01130040641874075,0.4943497967906296,dataset3,
independent,14,14.0,0.08275049924850464,0.5413752496242523,2.675643405351718,70.56386369218052,RNA_Clusters,1777.0,11.0,0.14958701799960578,0.3341244191762715,0.42251211249273324,0.2763195690747574,0.3341244191762715,0.001348482328467071,0.5006742411642335,dataset3,
independent,14,14.0,0.08275049924850464,0.5413752496242523,2.675643405351718,70.56386369218052,ATAC_Clusters,1777.0,11.0,0.1985548902603745,0.38642890296348315,0.44885329517348643,0.33924790916083297,0.3864289029634832,0.017317090183496475,0.5086585450917482,dataset3,
independent_section_spatial,14,,,,,,cluster,,,,,,,,,,dataset3,0.49587319452260364
independent,14,14.0,0.1642526239156723,0.5821263119578362,2.1237546073314566,110.62148113387131,Y,1949.0,12.0,0.5613425006935788,0.5911869037297222,0.6225411767163913,0.5628395041965049,0.591186903729722,0.08665869385004044,0.5433293469250202,dataset2,
independent,14,14.0,0.1642526239156723,0.5821263119578362,2.1237546073314566,110.62148113387131,Combined_Clusters_annotation,1949.0,12.0,0.5613425006935788,0.5911869037297219,0.6225411767163911,0.5628395041965047,0.591186903729722,0.08665869385004044,0.5433293469250202,dataset2,
independent,14,14.0,0.1642526239156723,0.5821263119578362,2.1237546073314566,110.62148113387131,Combined_Clusters,1949.0,12.0,0.5613425006935788,0.5911869037297222,0.6225411767163912,0.5628395041965047,0.591186903729722,0.08665869385004044,0.5433293469250202,dataset2,
independent,14,14.0,0.1642526239156723,0.5821263119578362,2.1237546073314566,110.62148113387131,RNA_Clusters,1949.0,11.0,0.48880791526433265,0.5015305416934558,0.611045799484108,0.42530487558380303,0.5015305416934558,0.08994074910879135,0.5449703745543957,dataset2,
independent,14,14.0,0.1642526239156723,0.5821263119578362,2.1237546073314566,110.62148113387131,ATAC_Clusters,1949.0,9.0,0.4973197439170718,0.5748945220108895,0.6782656360524117,0.4988649760747596,0.5748945220108895,0.11473353952169418,0.5573667697608471,dataset2,
independent_section_spatial,14,,,,,,cluster,,,,,,,,,,dataset2,0.5968017786899265
independent,14,14.0,0.09066785126924515,0.5453339256346226,2.986799361857588,75.11776936998922,Y,2129.0,14.0,0.351540166439063,0.5512003588843772,0.6046108103161524,0.5064603759859997,0.5512003588843772,0.03017590008676052,0.5150879500433803,dataset1,
independent,14,14.0,0.09066785126924515,0.5453339256346226,2.986799361857588,75.11776936998922,Combined_Clusters_annotation,2129.0,14.0,0.351540166439063,0.5512003588843771,0.6046108103161523,0.5064603759859997,0.5512003588843772,0.03017590008676052,0.5150879500433803,dataset1,
independent,14,14.0,0.09066785126924515,0.5453339256346226,2.986799361857588,75.11776936998922,Combined_Clusters,2129.0,14.0,0.351540166439063,0.5512003588843772,0.6046108103161524,0.5064603759859997,0.5512003588843772,0.03017590008676052,0.5150879500433803,dataset1,
independent,14,14.0,0.09066785126924515,0.5453339256346226,2.986799361857588,75.11776936998922,RNA_Clusters,2129.0,13.0,0.2673402488649846,0.41896308508882535,0.47655850105064373,0.37378817877474396,0.41896308508882535,0.006517883390188217,0.5032589416950941,dataset1,
independent,14,14.0,0.09066785126924515,0.5453339256346226,2.986799361857588,75.11776936998922,ATAC_Clusters,2129.0,10.0,0.30041757986483425,0.5267019512497831,0.6258648601425729,0.45466429995412716,0.526701951249783,0.04224149510264397,0.521120747551322,dataset1,
independent_section_spatial,14,,,,,,cluster,,,,,,,,,,dataset1,0.4963989353374041
joint,16,16.0,0.10062677413225174,0.5503133870661259,2.641726001508352,275.2532824465094,Y,7118.0,14.0,0.2844527317603883,0.41860115343379894,0.4526458307827827,0.38931942106291034,0.4186011534337989,-0.009016629308462143,0.49549168534576893,,
joint,16,16.0,0.10062677413225174,0.5503133870661259,2.641726001508352,275.2532824465094,Combined_Clusters_annotation,7118.0,16.0,0.2615077354239953,0.4662443943238144,0.5148409304974403,0.4260307700712847,0.4662443943238144,0.007638212293386459,0.5038191061466932,,
joint,16,16.0,0.10062677413225174,0.5503133870661259,2.641726001508352,275.2532824465094,Combined_Clusters,7118.0,16.0,0.2615077354239953,0.46624439432381454,0.5148409304974403,0.42603077007128476,0.4662443943238145,0.007638212293386459,0.5038191061466932,,
joint,16,16.0,0.10062677413225174,0.5503133870661259,2.641726001508352,275.2532824465094,RNA_Clusters,7118.0,13.0,0.2885010753963963,0.45559736808034135,0.4966959195442422,0.4207803647672222,0.4555973680803414,0.02800515480339527,0.5140025774016976,,
joint,16,16.0,0.10062677413225174,0.5503133870661259,2.641726001508352,275.2532824465094,ATAC_Clusters,7118.0,13.0,0.2455835572659833,0.451796587806812,0.5168202969446255,0.4013062680511687,0.451796587806812,0.0270990077406168,0.5135495038703084,,
joint,16,16.0,0.10062677413225174,0.5503133870661259,2.641726001508352,275.2532824465094,section,7118.0,4.0,0.18344841751916602,0.33416340697258556,0.49104839067312395,0.2532519695784425,0.33416340697258556,0.043295662850141525,0.5216478314250708,,
joint_section_spatial,16,,,,,,cluster,,,,,,,,,,dataset4,0.6790709949854843
joint_section_spatial,16,,,,,,cluster,,,,,,,,,,dataset3,0.5714687675858188
joint_section_spatial,16,,,,,,cluster,,,,,,,,,,dataset2,0.6180947494441594
joint_section_spatial,16,,,,,,cluster,,,,,,,,,,dataset1,0.6324565523720056
independent,16,16.0,0.060457102954387665,0.5302285514771938,2.963244337669841,46.154212470206225,Y,1263.0,8.0,0.23469956572180198,0.45461398867602054,0.6473336887510434,0.3503193417965079,0.45461398867602054,0.050715792924165726,0.5253578964620829,dataset4,
independent,16,16.0,0.060457102954387665,0.5302285514771938,2.963244337669841,46.154212470206225,Combined_Clusters_annotation,1263.0,8.0,0.23469956572180198,0.45461398867602054,0.6473336887510434,0.3503193417965079,0.45461398867602054,0.050715792924165726,0.5253578964620829,dataset4,
independent,16,16.0,0.060457102954387665,0.5302285514771938,2.963244337669841,46.154212470206225,Combined_Clusters,1263.0,8.0,0.23469956572180198,0.45461398867602054,0.6473336887510434,0.3503193417965079,0.45461398867602054,0.050715792924165726,0.5253578964620829,dataset4,
independent,16,16.0,0.060457102954387665,0.5302285514771938,2.963244337669841,46.154212470206225,RNA_Clusters,1263.0,12.0,0.28032435459224836,0.4604918946692687,0.5768753376553472,0.3831850740918134,0.4604918946692687,0.024571239948272705,0.5122856199741364,dataset4,
independent,16,16.0,0.060457102954387665,0.5302285514771938,2.963244337669841,46.154212470206225,ATAC_Clusters,1263.0,8.0,0.21288224390618377,0.39155624619671214,0.5422758689065751,0.30639665943114247,0.39155624619671214,-0.021074194461107254,0.4894629027694464,dataset4,
independent_section_spatial,16,,,,,,cluster,,,,,,,,,,dataset4,0.38981261546582213
independent,16,16.0,0.0796521008014679,0.539826050400734,2.6840512201985405,64.78855273526162,Y,1777.0,12.0,0.17150100133930382,0.3866232497619501,0.5058338954520237,0.3128851331811692,0.38662324976195006,-0.01130040641874075,0.4943497967906296,dataset3,
independent,16,16.0,0.0796521008014679,0.539826050400734,2.6840512201985405,64.78855273526162,Combined_Clusters_annotation,1777.0,12.0,0.17150100133930382,0.3866232497619501,0.5058338954520237,0.3128851331811692,0.38662324976195006,-0.01130040641874075,0.4943497967906296,dataset3,
independent,16,16.0,0.0796521008014679,0.539826050400734,2.6840512201985405,64.78855273526162,Combined_Clusters,1777.0,12.0,0.17150100133930382,0.38662324976195006,0.5058338954520237,0.3128851331811691,0.38662324976195,-0.01130040641874075,0.4943497967906296,dataset3,
independent,16,16.0,0.0796521008014679,0.539826050400734,2.6840512201985405,64.78855273526162,RNA_Clusters,1777.0,11.0,0.13348306522807682,0.32932944311437745,0.43107276586215215,0.26644269375110624,0.3293294431143775,0.001348482328467071,0.5006742411642335,dataset3,
independent,16,16.0,0.0796521008014679,0.539826050400734,2.6840512201985405,64.78855273526162,ATAC_Clusters,1777.0,11.0,0.16825224542693235,0.3814882482397613,0.45777264859950667,0.3269966872389809,0.38148824823976135,0.017317090183496475,0.5086585450917482,dataset3,
independent_section_spatial,16,,,,,,cluster,,,,,,,,,,dataset3,0.4588257362596136
independent,16,16.0,0.11235304176807404,0.556176520884037,2.3385998340939755,102.5928235650052,Y,1949.0,12.0,0.4173067936482423,0.5613323472612817,0.6278329093654621,0.5075701160654803,0.5613323472612817,0.08665869385004044,0.5433293469250202,dataset2,
independent,16,16.0,0.11235304176807404,0.556176520884037,2.3385998340939755,102.5928235650052,Combined_Clusters_annotation,1949.0,12.0,0.4173067936482423,0.5613323472612816,0.627832909365462,0.5075701160654803,0.5613323472612816,0.08665869385004044,0.5433293469250202,dataset2,
independent,16,16.0,0.11235304176807404,0.556176520884037,2.3385998340939755,102.5928235650052,Combined_Clusters,1949.0,12.0,0.4173067936482423,0.5613323472612815,0.6278329093654618,0.5075701160654801,0.5613323472612812,0.08665869385004044,0.5433293469250202,dataset2,
independent,16,16.0,0.11235304176807404,0.556176520884037,2.3385998340939755,102.5928235650052,RNA_Clusters,1949.0,11.0,0.33413781881400856,0.4763455129986844,0.6208476819416394,0.38640891770831226,0.4763455129986845,0.08994074910879135,0.5449703745543957,dataset2,
independent,16,16.0,0.11235304176807404,0.556176520884037,2.3385998340939755,102.5928235650052,ATAC_Clusters,1949.0,9.0,0.363649264953568,0.5491697462826448,0.6920862671493733,0.45517553377174463,0.5491697462826447,0.11473353952169418,0.5573667697608471,dataset2,
independent_section_spatial,16,,,,,,cluster,,,,,,,,,,dataset2,0.5492560287326834
independent,16,16.0,0.08300455659627914,0.5415022782981396,2.908241321271328,69.35770945962297,Y,2129.0,14.0,0.3055633094933951,0.5316689730748719,0.5997447811603177,0.47747208912298844,0.5316689730748718,0.03017590008676052,0.5150879500433803,dataset1,
independent,16,16.0,0.08300455659627914,0.5415022782981396,2.908241321271328,69.35770945962297,Combined_Clusters_annotation,2129.0,14.0,0.3055633094933951,0.5316689730748719,0.5997447811603177,0.4774720891229885,0.5316689730748718,0.03017590008676052,0.5150879500433803,dataset1,
independent,16,16.0,0.08300455659627914,0.5415022782981396,2.908241321271328,69.35770945962297,Combined_Clusters,2129.0,14.0,0.3055633094933951,0.531668973074872,0.5997447811603178,0.4774720891229885,0.5316689730748719,0.03017590008676052,0.5150879500433803,dataset1,
independent,16,16.0,0.08300455659627914,0.5415022782981396,2.908241321271328,69.35770945962297,RNA_Clusters,2129.0,13.0,0.24989977984867678,0.42047004214210326,0.49225753150446283,0.3669557169361478,0.4204700421421033,0.006517883390188217,0.5032589416950941,dataset1,
independent,16,16.0,0.08300455659627914,0.5415022782981396,2.908241321271328,69.35770945962297,ATAC_Clusters,2129.0,10.0,0.26787179622611706,0.5081771332338532,0.6221013371040335,0.4295199778692874,0.5081771332338532,0.04224149510264397,0.521120747551322,dataset1,
independent_section_spatial,16,,,,,,cluster,,,,,,,,,,dataset1,0.47228745890089247
