mode,scope,label,n_obs_labeled,n_label_classes,k,ari,nmi,homogeneity,completeness,v_measure,label_asw,label_asw_scaled
independent,dataset1,Combined_Clusters_annotation,2129,14,4,0.3955050632476869,0.4794504072216157,0.3818631695100589,0.6440378225698925,0.4794504072216157,0.03017590008676052,0.5150879500433803
independent,dataset1,Combined_Clusters,2129,14,4,0.3955050632476869,0.4794504072216155,0.3818631695100589,0.6440378225698923,0.4794504072216156,0.03017590008676052,0.5150879500433803
independent,dataset1,RNA_Clusters,2129,13,4,0.33573296241488176,0.4021760898296082,0.3284216031428474,0.5186508490205387,0.4021760898296082,0.006517883390188217,0.5032589416950941
independent,dataset1,ATAC_Clusters,2129,10,4,0.31971257568832073,0.47024555339313723,0.3958725541183944,0.5790281991994954,0.4702455533931372,0.04224149510264397,0.521120747551322
independent,dataset2,Y,1949,12,4,0.4641977176563485,0.49992872096843893,0.407925163206518,0.6455193363735927,0.49992872096843904,0.08665869385004044,0.5433293469250202
independent,dataset2,Combined_Clusters_annotation,1949,12,4,0.4641977176563485,0.4999287209684388,0.40792516320651784,0.6455193363735926,0.4999287209684388,0.08665869385004044,0.5433293469250202
independent,dataset2,Combined_Clusters,1949,12,4,0.4641977176563485,0.4999287209684388,0.4079251632065179,0.6455193363735925,0.4999287209684388,0.08665869385004044,0.5433293469250202
independent,dataset2,RNA_Clusters,1949,11,4,0.5854214005380546,0.495315591696877,0.45094644711644843,0.5493686068648652,0.49531559169687694,0.08994074910879135,0.5449703745543957
independent,dataset2,ATAC_Clusters,1949,9,4,0.5671159111272575,0.5326930786766118,0.4732422980185817,0.6092268355319018,0.5326930786766118,0.11473353952169418,0.5573667697608471
independent,dataset3,Y,1777,12,4,0.26878166624377564,0.3153168076448648,0.2857312750825804,0.3517367597714302,0.31531680764486486,-0.01130040641874075,0.4943497967906296
independent,dataset3,Combined_Clusters_annotation,1777,12,4,0.26878166624377564,0.31531680764486486,0.28573127508258045,0.35173675977143026,0.31531680764486486,-0.01130040641874075,0.4943497967906296
independent,dataset3,Combined_Clusters,1777,12,4,0.26878166624377564,0.31531680764486475,0.28573127508258034,0.3517367597714301,0.31531680764486475,-0.01130040641874075,0.4943497967906296
independent,dataset3,RNA_Clusters,1777,11,4,0.1755756540960925,0.25403004342563484,0.2302718731535917,0.28325468538260207,0.2540300434256349,0.001348482328467071,0.5006742411642335
independent,dataset3,ATAC_Clusters,1777,11,4,0.2291867359700178,0.31303147675342924,0.26661426904692986,0.37901803891136976,0.31303147675342924,0.017317090183496475,0.5086585450917482
independent,dataset4,Y,1263,8,4,0.5744831252640155,0.5468297846921081,0.5140138582842265,0.5841215616997975,0.5468297846921081,0.050715792924165726,0.5253578964620829
independent,dataset4,Combined_Clusters_annotation,1263,8,4,0.5744831252640155,0.5468297846921081,0.5140138582842265,0.5841215616997975,0.5468297846921081,0.050715792924165726,0.5253578964620829
independent,dataset4,Combined_Clusters,1263,8,4,0.5744831252640155,0.5468297846921082,0.5140138582842265,0.5841215616997976,0.5468297846921082,0.050715792924165726,0.5253578964620829
independent,dataset4,RNA_Clusters,1263,12,4,0.5086548074753303,0.53878226826011,0.4625275575023719,0.6451440961074968,0.53878226826011,0.024571239948272705,0.5122856199741364
independent,dataset4,ATAC_Clusters,1263,8,4,0.49017783279862776,0.4539398451087965,0.4182686406325384,0.49626260920641735,0.4539398451087965,-0.021074194461107254,0.4894629027694464
independent,dataset1,Y,2129,14,5,0.4840780689546779,0.5378490902457025,0.4593147750539818,0.6487781279232543,0.5378490902457025,0.03017590008676052,0.5150879500433803
independent,dataset1,Combined_Clusters_annotation,2129,14,5,0.4840780689546779,0.5378490902457025,0.45931477505398177,0.6487781279232543,0.5378490902457025,0.03017590008676052,0.5150879500433803
independent,dataset1,Combined_Clusters,2129,14,5,0.4840780689546779,0.5378490902457024,0.4593147750539817,0.6487781279232541,0.5378490902457024,0.03017590008676052,0.5150879500433803
independent,dataset1,RNA_Clusters,2129,13,5,0.44123678758131074,0.46333989380242685,0.4068336582592317,0.5380745319668531,0.46333989380242685,0.006517883390188217,0.5032589416950941
independent,dataset1,ATAC_Clusters,2129,10,5,0.4173137629291489,0.5358161555548803,0.4866133751532819,0.5960882316173315,0.5358161555548803,0.04224149510264397,0.521120747551322
independent,dataset2,Y,1949,12,5,0.4911768739670515,0.5276546561115428,0.44813077573155075,0.6414917717046728,0.5276546561115427,0.08665869385004044,0.5433293469250202
independent,dataset2,Combined_Clusters_annotation,1949,12,5,0.4911768739670515,0.5276546561115427,0.44813077573155063,0.6414917717046728,0.5276546561115427,0.08665869385004044,0.5433293469250202
independent,dataset2,Combined_Clusters,1949,12,5,0.4911768739670515,0.5276546561115428,0.44813077573155075,0.6414917717046728,0.5276546561115427,0.08665869385004044,0.5433293469250202
independent,dataset2,RNA_Clusters,1949,11,5,0.6162708092511274,0.5402920314517425,0.5152792177383373,0.5678570936762642,0.5402920314517425,0.08994074910879135,0.5449703745543957
independent,dataset2,ATAC_Clusters,1949,9,5,0.563057289763695,0.548515327106683,0.5097657055022593,0.5936406680371231,0.5485153271066829,0.11473353952169418,0.5573667697608471
independent,dataset3,Y,1777,12,5,0.2849937379001412,0.3305800331179653,0.3240085651590152,0.3374235813820619,0.33058003311796536,-0.01130040641874075,0.4943497967906296
independent,dataset3,Combined_Clusters_annotation,1777,12,5,0.2849937379001412,0.33058003311796536,0.32400856515901527,0.33742358138206197,0.3305800331179653,-0.01130040641874075,0.4943497967906296
