mode,scope,label,n_obs_labeled,n_label_classes,k,ari,nmi,homogeneity,completeness,v_measure,label_asw,label_asw_scaled
joint,combined,Combined_Clusters,7118,16,4,0.25821458322111707,0.3598941645968846,0.2860680459823937,0.4850795585183063,0.3598941645968846,0.00605687266215682,0.5030284363310784
joint,combined,RNA_Clusters,7118,13,4,0.23919874846154204,0.35674103279993286,0.2811206682846791,0.4880152277429608,0.3567410327999328,0.02878217212855816,0.5143910860642791
joint,combined,ATAC_Clusters,7118,13,4,0.24995638106500553,0.3481201041584121,0.28345241509275065,0.4510163303347975,0.3481201041584121,0.025749409571290016,0.512874704785645
joint,combined,Y,7118,14,5,0.22702526116053515,0.31355027366489163,0.26107043280870956,0.392437189456812,0.31355027366489163,-0.009248405694961548,0.4953757971525192
joint,combined,Combined_Clusters_annotation,7118,16,5,0.29101481321665473,0.3877763258110029,0.3279541073218331,0.47429210798292715,0.3877763258110029,0.00605687266215682,0.5030284363310784
joint,combined,Combined_Clusters,7118,16,5,0.29101481321665473,0.3877763258110028,0.32795410732183305,0.4742921079829271,0.3877763258110028,0.00605687266215682,0.5030284363310784
joint,combined,RNA_Clusters,7118,13,5,0.2698169706065347,0.3780319798545742,0.3166800782935414,0.4688679428562527,0.37803197985457426,0.02878217212855816,0.5143910860642791
joint,combined,ATAC_Clusters,7118,13,5,0.2883635901552758,0.37405950000623894,0.32484884326593,0.4408416606614266,0.37405950000623894,0.025749409571290016,0.512874704785645
joint,combined,Y,7118,14,6,0.24012066179862748,0.32996258564873887,0.2907552407571818,0.3813919838248655,0.3299625856487389,-0.009248405694961548,0.4953757971525192
joint,combined,Combined_Clusters_annotation,7118,16,6,0.2383178044143631,0.3717884369235078,0.3331938014715632,0.42049542880737334,0.3717884369235078,0.00605687266215682,0.5030284363310784
joint,combined,Combined_Clusters,7118,16,6,0.2383178044143631,0.37178843692350777,0.33319380147156313,0.4204954288073733,0.3717884369235078,0.00605687266215682,0.5030284363310784
joint,combined,RNA_Clusters,7118,13,6,0.29085225555357724,0.3992126675171757,0.35410081819382444,0.45749701912636637,0.3992126675171756,0.02878217212855816,0.5143910860642791
joint,combined,ATAC_Clusters,7118,13,6,0.24957431622596,0.35947801296650655,0.3315172386367783,0.39258975585098244,0.35947801296650655,0.025749409571290016,0.512874704785645
joint,combined,Y,7118,14,7,0.2504857985683469,0.3479501767368724,0.31969970335545655,0.3816773449535785,0.34795017673687234,-0.009248405694961548,0.4953757971525192
joint,combined,Combined_Clusters_annotation,7118,16,7,0.23720292209797117,0.38183908710439013,0.3571367128517521,0.41021260613881466,0.3818390871043902,0.00605687266215682,0.5030284363310784
joint,combined,Combined_Clusters,7118,16,7,0.23720292209797117,0.3818390871043902,0.35713671285175214,0.4102126061388147,0.38183908710439013,0.00605687266215682,0.5030284363310784
joint,combined,RNA_Clusters,7118,13,7,0.27912737449109504,0.4057043886270273,0.3753597936847993,0.4413866872157252,0.4057043886270273,0.02878217212855816,0.5143910860642791
joint,combined,ATAC_Clusters,7118,13,7,0.23589487291162153,0.36327428534467265,0.35016111006031186,0.3774078221165036,0.3632742853446726,0.025749409571290016,0.512874704785645
joint,combined,Y,7118,14,8,0.25694866388997784,0.3677861449382418,0.3492264199346235,0.38842931770052735,0.36778614493824185,-0.009248405694961548,0.4953757971525192
joint,combined,Combined_Clusters_annotation,7118,16,8,0.2390587791328488,0.3966499447116927,0.3836577079016115,0.4105529662076641,0.39664994471169274,0.00605687266215682,0.5030284363310784
joint,combined,Combined_Clusters,7118,16,8,0.2390587791328488,0.39664994471169274,0.3836577079016115,0.4105529662076642,0.39664994471169274,0.00605687266215682,0.5030284363310784
joint,combined,RNA_Clusters,7118,13,8,0.2879610695554058,0.42493893338309985,0.406412546743646,0.44523505061475804,0.42493893338309985,0.02878217212855816,0.5143910860642791
joint,combined,ATAC_Clusters,7118,13,8,0.22657346375261364,0.3797584049046599,0.37897577244403013,0.380544276522766,0.37975840490465995,0.025749409571290016,0.512874704785645
joint,combined,Y,7118,14,9,0.26089004754159467,0.36575152139707007,0.3551065587199813,0.37705441071502876,0.36575152139707007,-0.009248405694961548,0.4953757971525192
joint,combined,Combined_Clusters_annotation,7118,16,9,0.24363453476014707,0.39857065016771687,0.3943639256341105,0.4028680895785662,0.3985706501677169,0.00605687266215682,0.5030284363310784
joint,combined,Combined_Clusters,7118,16,9,0.24363453476014707,0.39857065016771687,0.3943639256341105,0.4028680895785662,0.3985706501677169,0.00605687266215682,0.5030284363310784
joint,combined,RNA_Clusters,7118,13,9,0.2912422813028144,0.42395289655726687,0.41466300747007157,0.4336685762819699,0.4239528965572668,0.02878217212855816,0.5143910860642791
joint,combined,ATAC_Clusters,7118,13,9,0.22969601140694154,0.3838201741159042,0.3921098842486757,0.3758737175480696,0.3838201741159042,0.025749409571290016,0.512874704785645
joint,combined,Y,7118,14,10,0.2721846452194176,0.384057551332588,0.3802218735589718,0.38797140638341454,0.38405755133258807,-0.009248405694961548,0.4953757971525192
joint,combined,Combined_Clusters_annotation,7118,16,10,0.25783827568300255,0.42119385249128344,0.4251175496257562,0.4173419218795836,0.42119385249128344,0.00605687266215682,0.5030284363310784
joint,combined,Combined_Clusters,7118,16,10,0.25783827568300255,0.42119385249128344,0.4251175496257562,0.4173419218795836,0.42119385249128344,0.00605687266215682,0.5030284363310784
joint,combined,RNA_Clusters,7118,13,10,0.30670190254901897,0.4469251855859493,0.4458063205521359,0.4480496809066005,0.4469251855859493,0.02878217212855816,0.5143910860642791
joint,combined,ATAC_Clusters,7118,13,10,0.24463752618747547,0.4068953961028259,0.42429969026973496,0.3908626515081247,0.4068953961028258,0.025749409571290016,0.512874704785645
joint,combined,Y,7118,14,11,0.27939693391175835,0.3962514437958565,0.39974686969624207,0.3928166167084353,0.3962514437958566,-0.009248405694961548,0.4953757971525192
joint,combined,Combined_Clusters_annotation,7118,16,11,0.2648163020005153,0.44221351899154293,0.45497803499865785,0.43014568054153945,0.4422135189915429,0.00605687266215682,0.5030284363310784
joint,combined,Combined_Clusters,7118,16,11,0.2648163020005153,0.44221351899154276,0.4549780349986577,0.4301456805415393,0.44221351899154276,0.00605687266215682,0.5030284363310784
